CLUSTER_1,1,1,8,1.0,3,1.0,1.0
CLUSTER_10,1,14,9,0.07142857142857142,3,1.0,1.0
CLUSTER_100,1,1,3,1.0,4,1.0,1.0
CLUSTER_101,1,2,3,0.5,4,1.0,1.0
CLUSTER_102,2,6,7,0.3333333333333333,3,0.3333333333333333,1.0
CLUSTER_103,2,12,12,0.16666666666666666,3,0.5,1.0
CLUSTER_104,1,9,5,0.1111111111111111,3,1.0,0.0
CLUSTER_105,1,2,2,0.5,4,1.0,1.0
CLUSTER_106,1,1,8,1.0,4,0.5,0.5
CLUSTER_107,1,39,8,0.02564102564102564,3,0.5,0.0
CLUSTER_108,1,1,1,1.0,4,1.0,1.0
CLUSTER_109,3,12,7,0.25,3,0.3333333333333333,1.0
CLUSTER_11,1,22,6,0.045454545454545456,4,1.0,0.0
CLUSTER_110,1,8,1,0.125,3,0.5,1.0
CLUSTER_111,1,13,7,0.07692307692307693,3,1.0,1.0
CLUSTER_112,2,16,2,0.125,3,0.5,1.0
CLUSTER_113,1,11,8,0.09090909090909091,4,1.0,1.0
CLUSTER_114,1,12,4,0.08333333333333333,3,1.0,1.0
CLUSTER_115,2,10,5,0.2,3,0.3333333333333333,1.0
CLUSTER_116,1,37,2,0.02702702702702703,3,1.0,0.0
CLUSTER_117,1,20,7,0.05,3,1.0,0.0
CLUSTER_118,1,2,12,0.5,4,1.0,1.0
CLUSTER_119,1,1,11,1.0,4,1.0,1.0
CLUSTER_12,1,1,0,1.0,1,1.0,1.0
CLUSTER_120,1,13,8,0.07692307692307693,3,1.0,1.0
CLUSTER_121,1,4,7,0.25,3,1.0,1.0
CLUSTER_122,1,2,13,0.5,4,1.0,1.0
CLUSTER_123,1,9,9,0.1111111111111111,4,1.0,1.0
CLUSTER_124,1,4,11,0.25,4,1.0,1.0
CLUSTER_125,2,13,7,0.15384615384615385,3,0.5,1.0
CLUSTER_126,1,11,10,0.09090909090909091,3,1.0,1.0
CLUSTER_127,2,13,12,0.15384615384615385,3,0.5,1.0
CLUSTER_128,3,18,6,0.16666666666666666,3,0.3333333333333333,0.0
CLUSTER_129,2,4,2,0.5,4,0.5,0.0
CLUSTER_13,3,10,1,0.3,3,0.25,0.75
CLUSTER_130,1,10,10,0.1,4,1.0,1.0
CLUSTER_131,1,12,12,0.08333333333333333,3,1.0,1.0
CLUSTER_132,3,13,3,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_133,2,12,11,0.16666666666666666,3,0.5,1.0
CLUSTER_134,2,8,2,0.25,3,0.3333333333333333,0.6666666666666666
CLUSTER_135,1,3,1,0.3333333333333333,4,0.3333333333333333,0.6666666666666666
CLUSTER_136,3,5,0,0.6,1,0.3333333333333333,1.0
CLUSTER_137,3,11,2,0.2727272727272727,3,0.3333333333333333,1.0
CLUSTER_138,1,14,5,0.07142857142857142,3,1.0,1.0
CLUSTER_139,1,8,3,0.125,4,1.0,1.0
CLUSTER_14,1,3,6,0.3333333333333333,3,1.0,1.0
CLUSTER_140,1,74,5,0.013513513513513514,3,1.0,1.0
CLUSTER_141,3,13,1,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_142,2,7,1,0.2857142857142857,4,0.5,0.5
CLUSTER_143,3,8,1,0.375,3,0.3333333333333333,1.0
CLUSTER_144,2,10,3,0.2,3,0.5,1.0
CLUSTER_145,1,13,3,0.07692307692307693,3,1.0,1.0
CLUSTER_146,6,7,0,0.8571428571428571,1,0.125,0.8571428571428571
CLUSTER_147,1,18,3,0.05555555555555555,3,1.0,1.0
CLUSTER_148,1,12,4,0.08333333333333333,3,1.0,1.0
CLUSTER_149,1,4,2,0.25,4,1.0,0.0
CLUSTER_15,1,13,9,0.07692307692307693,4,1.0,1.0
CLUSTER_150,7,10,0,0.7,1,0.125,0.8571428571428571
CLUSTER_151,2,4,2,0.5,4,0.5,1.0
CLUSTER_152,2,27,2,0.07407407407407407,3,0.5,1.0
CLUSTER_153,1,13,4,0.07692307692307693,3,1.0,1.0
CLUSTER_154,7,9,0,0.7777777777777778,1,0.125,0.8571428571428571
CLUSTER_155,1,7,4,0.14285714285714285,3,1.0,1.0
CLUSTER_156,3,12,4,0.25,3,0.3333333333333333,1.0
CLUSTER_157,1,1,1,1.0,4,1.0,1.0
CLUSTER_158,1,3,3,0.3333333333333333,4,1.0,0.0
CLUSTER_159,3,20,7,0.15,3,0.2,0.75
CLUSTER_16,3,5,0,0.6,1,0.3333333333333333,1.0
CLUSTER_160,2,12,4,0.16666666666666666,3,0.5,1.0
CLUSTER_161,3,10,3,0.3,3,0.3333333333333333,1.0
CLUSTER_162,1,9,5,0.1111111111111111,3,1.0,1.0
CLUSTER_163,2,28,7,0.07142857142857142,3,0.5,1.0
CLUSTER_164,1,2,7,0.5,3,1.0,1.0
CLUSTER_165,3,11,4,0.2727272727272727,4,0.3333333333333333,1.0
CLUSTER_166,2,61,5,0.03278688524590164,3,0.5,1.0
CLUSTER_167,3,12,3,0.25,3,0.3333333333333333,1.0
CLUSTER_168,2,11,5,0.18181818181818182,3,0.5,1.0
CLUSTER_169,3,21,2,0.14285714285714285,3,0.3333333333333333,1.0
CLUSTER_17,3,13,8,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_170,2,3,0,0.6666666666666666,3,0.5,1.0
CLUSTER_171,1,3,12,0.3333333333333333,3,0.5,1.0
CLUSTER_172,1,3,8,0.3333333333333333,3,1.0,1.0
CLUSTER_173,2,11,5,0.18181818181818182,4,0.5,1.0
CLUSTER_174,3,8,0,0.375,1,0.3333333333333333,1.0
CLUSTER_175,2,10,6,0.2,3,0.5,1.0
CLUSTER_176,2,10,3,0.2,3,0.75,1.0
CLUSTER_177,1,2,3,0.5,4,1.0,1.0
CLUSTER_178,1,1,3,1.0,4,1.0,1.0
CLUSTER_179,5,285,6,0.017543859649122806,3,0.2,0.7777777777777777
CLUSTER_18,4,4,2,1.0,1,0.25,0.6666666666666666
CLUSTER_180,2,58,8,0.034482758620689655,3,0.5,0.5
CLUSTER_181,3,9,1,0.3333333333333333,3,0.3333333333333333,1.0
CLUSTER_182,2,11,7,0.18181818181818182,3,0.5,1.0
CLUSTER_183,3,13,2,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_184,1,10,6,0.1,3,1.0,1.0
CLUSTER_185,1,7,2,0.14285714285714285,4,1.0,1.0
CLUSTER_186,1,54,2,0.018518518518518517,3,1.0,1.0
CLUSTER_187,1,16,10,0.0625,3,1.0,1.0
CLUSTER_188,1,2,13,0.5,4,1.0,1.0
CLUSTER_189,1,6,6,0.16666666666666666,4,1.0,1.0
CLUSTER_19,3,11,11,0.2727272727272727,3,0.3333333333333333,1.0
CLUSTER_190,1,8,3,0.125,3,1.0,1.0
CLUSTER_191,3,12,0,0.25,1,0.3333333333333333,1.0
CLUSTER_192,1,5,1,0.2,3,1.0,1.0
CLUSTER_193,3,13,5,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_194,1,5,15,0.2,4,1.0,1.0
CLUSTER_195,1,10,8,0.1,3,1.0,0.0
CLUSTER_196,2,16,2,0.125,3,0.5,1.0
CLUSTER_197,5,5,8,1.0,3,0.2,0.4444444444444444
CLUSTER_198,3,13,4,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_199,1,7,2,0.14285714285714285,3,1.0,1.0
CLUSTER_2,1,10,7,0.1,3,1.0,1.0
CLUSTER_20,4,61,10,0.06557377049180328,3,0.25,0.5
CLUSTER_200,1,5,6,0.2,4,1.0,1.0
CLUSTER_201,1,11,8,0.09090909090909091,3,0.5,0.0
CLUSTER_202,2,11,0,0.18181818181818182,4,0.5,1.0
CLUSTER_203,1,11,2,0.09090909090909091,3,1.0,1.0
CLUSTER_204,1,3,0,0.3333333333333333,1,1.0,1.0
CLUSTER_205,1,2,14,0.5,4,1.0,1.0
CLUSTER_206,1,8,6,0.125,3,1.0,0.0
CLUSTER_207,2,5,5,0.4,4,0.5,0.5
CLUSTER_208,2,13,3,0.15384615384615385,3,0.5,1.0
CLUSTER_209,1,1,4,1.0,3,1.0,1.0
CLUSTER_21,2,13,9,0.15384615384615385,3,0.5,1.0
CLUSTER_210,1,9,1,0.1111111111111111,3,1.0,1.0
CLUSTER_211,1,3,7,0.3333333333333333,3,1.0,1.0
CLUSTER_212,2,10,5,0.2,3,0.5,0.0
CLUSTER_213,1,11,1,0.09090909090909091,3,1.0,1.0
CLUSTER_214,3,286,2,0.01048951048951049,3,0.3333333333333333,1.0
CLUSTER_215,1,2,0,0.5,1,1.0,1.0
CLUSTER_216,1,2,13,0.5,3,1.0,1.0
CLUSTER_217,3,10,2,0.3,3,0.3333333333333333,0.6666666666666666
CLUSTER_218,1,8,5,0.125,3,1.0,0.0
CLUSTER_219,1,2,11,0.5,4,1.0,1.0
CLUSTER_22,6,8,0,0.75,1,0.125,0.8571428571428571
CLUSTER_220,2,12,4,0.16666666666666666,3,0.5,0.5
CLUSTER_221,1,3,3,0.3333333333333333,4,1.0,1.0
CLUSTER_222,3,10,6,0.3,4,0.3333333333333333,1.0
CLUSTER_223,2,2,6,1.0,4,0.5,1.0
CLUSTER_224,1,5,4,0.2,3,1.0,0.0
CLUSTER_225,1,8,3,0.125,3,1.0,1.0
CLUSTER_226,4,4,1,1.0,4,0.25,0.6666666666666666
CLUSTER_227,1,2,0,0.5,1,1.0,1.0
CLUSTER_228,1,10,2,0.1,3,1.0,0.0
CLUSTER_229,1,1,2,1.0,4,1.0,1.0
CLUSTER_23,1,29,3,0.034482758620689655,3,1.0,1.0
CLUSTER_230,1,1,14,1.0,4,0.5,1.0
CLUSTER_231,1,12,5,0.08333333333333333,3,1.0,1.0
CLUSTER_232,1,70,2,0.014285714285714285,3,1.0,1.0
CLUSTER_233,3,8,7,0.375,3,0.3333333333333333,1.0
CLUSTER_234,1,2,3,0.5,3,0.5,1.0
CLUSTER_235,1,24,4,0.041666666666666664,3,1.0,1.0
CLUSTER_236,1,2,0,0.5,1,1.0,1.0
CLUSTER_237,3,12,9,0.25,3,0.3333333333333333,1.0
CLUSTER_238,2,67,6,0.029850746268656716,4,0.5,1.0
CLUSTER_239,1,1,0,1.0,4,1.0,1.0
CLUSTER_24,1,3,5,0.3333333333333333,3,1.0,1.0
CLUSTER_240,1,5,1,0.2,3,1.0,1.0
CLUSTER_241,1,7,6,0.14285714285714285,4,1.0,1.0
CLUSTER_242,1,9,1,0.1111111111111111,4,1.0,1.0
CLUSTER_243,3,7,8,0.42857142857142855,3,0.3333333333333333,1.0
CLUSTER_244,2,40,5,0.05,3,0.5,1.0
CLUSTER_245,1,23,9,0.043478260869565216,4,1.0,0.0
CLUSTER_246,2,2,5,1.0,4,0.5,1.0
CLUSTER_247,1,1,0,1.0,1,1.0,1.0
CLUSTER_25,2,4,0,0.5,1,0.3333333333333333,1.0
CLUSTER_26,3,10,10,0.3,3,0.3333333333333333,1.0
CLUSTER_27,8,132,2,0.06060606060606061,3,0.125,0.8333333333333334
CLUSTER_28,3,6,0,0.5,1,0.3333333333333333,1.0
CLUSTER_29,1,3,11,0.3333333333333333,2,1.0,0.0
CLUSTER_3,2,2,1,1.0,4,0.5,1.0
CLUSTER_30,2,10,2,0.2,3,0.5,1.0
CLUSTER_31,1,5,1,0.2,3,0.5,0.5
CLUSTER_32,2,7,9,0.2857142857142857,3,0.3333333333333333,1.0
CLUSTER_33,1,6,4,0.16666666666666666,4,1.0,1.0
CLUSTER_34,1,13,1,0.07692307692307693,3,1.0,1.0
CLUSTER_35,3,17,7,0.17647058823529413,3,0.3333333333333333,1.0
CLUSTER_36,2,6,4,0.3333333333333333,4,0.3333333333333333,0.6666666666666666
CLUSTER_37,1,48,4,0.020833333333333332,3,1.0,1.0
CLUSTER_38,2,18,1,0.1111111111111111,3,0.5,1.0
CLUSTER_39,3,11,5,0.2727272727272727,3,0.75,1.0
CLUSTER_4,2,7,12,0.2857142857142857,3,0.5,1.0
CLUSTER_40,1,11,2,0.09090909090909091,3,1.0,1.0
CLUSTER_41,1,5,3,0.2,4,1.0,0.0
CLUSTER_42,3,23,6,0.13043478260869565,3,0.3333333333333333,1.0
CLUSTER_43,1,1,6,1.0,3,1.0,0.0
CLUSTER_44,1,19,5,0.05263157894736842,3,1.0,1.0
CLUSTER_45,1,14,1,0.07142857142857142,3,1.0,1.0
CLUSTER_46,1,2,8,0.5,2,1.0,1.0
CLUSTER_47,1,1,6,1.0,4,0.5,0.5
CLUSTER_48,1,2,1,0.5,3,1.0,1.0
CLUSTER_49,3,13,1,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_5,7,11,0,0.6363636363636364,1,0.125,0.8333333333333334
CLUSTER_50,2,45,1,0.044444444444444446,4,0.5,0.5
CLUSTER_51,1,12,11,0.08333333333333333,3,1.0,1.0
CLUSTER_52,2,13,13,0.15384615384615385,3,0.5,1.0
CLUSTER_53,2,8,12,0.25,3,0.5,1.0
CLUSTER_54,1,1,2,1.0,3,1.0,1.0
CLUSTER_55,1,3,13,0.3333333333333333,4,1.0,0.0
CLUSTER_56,1,12,12,0.08333333333333333,3,1.0,1.0
CLUSTER_57,1,3,11,0.3333333333333333,3,0.5,1.0
CLUSTER_58,1,4,7,0.25,3,1.0,0.0
CLUSTER_59,3,3,0,1.0,1,0.25,0.6666666666666666
CLUSTER_6,2,7,8,0.2857142857142857,3,0.5,1.0
CLUSTER_60,1,20,7,0.05,3,1.0,0.0
CLUSTER_61,2,5,7,0.4,3,0.5,1.0
CLUSTER_62,1,6,9,0.16666666666666666,3,1.0,1.0
CLUSTER_63,2,22,4,0.09090909090909091,3,0.5,0.5
CLUSTER_64,3,5,11,0.6,4,0.3333333333333333,0.75
CLUSTER_65,1,9,4,0.1111111111111111,3,1.0,0.0
CLUSTER_66,2,133,2,0.015037593984962405,3,0.5,1.0
CLUSTER_67,2,28,3,0.07142857142857142,4,0.5,1.0
CLUSTER_68,1,6,8,0.16666666666666666,3,1.0,1.0
CLUSTER_69,1,10,9,0.1,3,1.0,1.0
CLUSTER_7,1,126,7,0.007936507936507936,3,1.0,1.0
CLUSTER_70,1,5,10,0.2,3,1.0,1.0
CLUSTER_71,1,11,3,0.09090909090909091,4,1.0,0.0
CLUSTER_72,5,5,1,1.0,1,0.2,0.75
CLUSTER_73,1,2,4,0.5,3,1.0,1.0
CLUSTER_74,3,10,12,0.3,3,0.3333333333333333,1.0
CLUSTER_75,1,10,4,0.1,3,1.0,1.0
CLUSTER_76,1,1,7,1.0,4,1.0,1.0
CLUSTER_77,1,6,10,0.16666666666666666,3,1.0,1.0
CLUSTER_78,1,5,1,0.2,3,1.0,0.0
CLUSTER_79,5,10,5,0.5,3,0.2,0.41666666666666663
CLUSTER_8,1,9,8,0.1111111111111111,3,1.0,1.0
CLUSTER_80,2,19,9,0.10526315789473684,3,0.3333333333333333,0.75
CLUSTER_81,1,10,4,0.1,3,1.0,1.0
CLUSTER_82,5,16,5,0.3125,4,0.2,0.6666666666666666
CLUSTER_83,1,11,6,0.09090909090909091,3,1.0,1.0
CLUSTER_84,2,14,8,0.14285714285714285,3,0.5,1.0
CLUSTER_85,1,12,14,0.08333333333333333,3,1.0,1.0
CLUSTER_86,1,33,4,0.030303030303030304,3,1.0,1.0
CLUSTER_87,1,7,11,0.14285714285714285,4,1.0,1.0
CLUSTER_88,2,6,9,0.3333333333333333,3,0.5,1.0
CLUSTER_89,1,48,9,0.020833333333333332,3,1.0,1.0
CLUSTER_9,3,14,10,0.21428571428571427,4,0.3333333333333333,1.0
CLUSTER_90,1,1,5,1.0,4,1.0,1.0
CLUSTER_91,3,9,6,0.3333333333333333,3,0.3333333333333333,1.0
CLUSTER_92,1,2,4,0.5,4,1.0,1.0
CLUSTER_93,1,21,9,0.047619047619047616,3,1.0,1.0
CLUSTER_94,2,3,8,0.6666666666666666,3,0.75,1.0
CLUSTER_95,2,16,3,0.125,3,0.5,0.0
CLUSTER_96,1,4,3,0.25,3,1.0,1.0
CLUSTER_97,2,19,9,0.10526315789473684,3,0.5,1.0
CLUSTER_98,1,8,10,0.125,4,1.0,1.0
CLUSTER_99,1,36,6,0.027777777777777776,3,1.0,1.0
